Date,Model,Category,Region,City,Units Sold,Revenue
2023-04-28,Punch EV,Electric Compact SUV,Central,Indore,3,3816912
2023-04-28,Punch EV,Electric Compact SUV,East,Kolkata,4,4970728
2023-04-28,Harrier,Premium SUV,South,Hyderabad,2,3344432
2023-04-28,Nexon EV,Electric SUV,Central,Indore,4,4820596
2023-04-28,Altroz,Premium Hatchback,West,Pune,2,1457652
2023-04-28,Tiago EV,Electric Hatchback,North,Delhi,1,963494
2023-04-28,Curvv EV,Electric Coupe SUV,South,Chennai,2,4127758
2023-04-28,Punch,Compact SUV,North,Jaipur,4,3094228
2023-04-28,Punch,Compact SUV,West,Mumbai,5,4228650
2023-04-28,Punch EV,Electric Compact SUV,South,Bangalore,1,1183738
2023-04-28,Curvv,Coupe SUV,North,Jaipur,2,2723428
2023-04-28,Curvv,Coupe SUV,West,Mumbai,2,2575836
2023-04-28,Safari,7-Seater SUV,West,Pune,5,10956020
2023-04-29,Punch EV,Electric Compact SUV,West,Pune,3,3882552
2023-04-29,Nexon EV,Electric SUV,South,Kochi,2,2481238
2023-04-29,Punch EV,Electric Compact SUV,South,Bangalore,1,1383075
2023-04-29,Harrier,Premium SUV,East,Kolkata,2,3551420
2023-04-29,Punch EV,Electric Compact SUV,North,Delhi,2,2547688
2023-04-29,Punch EV,Electric Compact SUV,South,Kochi,4,4692396
2023-04-29,Punch EV,Electric Compact SUV,North,Lucknow,5,5726760
2023-04-29,Curvv EV,Electric Coupe SUV,North,Lucknow,4,7238944
2023-04-29,Nexon,SUV,West,Mumbai,2,2053914
2023-04-29,Punch,Compact SUV,North,Lucknow,2,1350294
2023-04-29,Nexon,SUV,West,Ahmedabad,1,1139044
2023-04-29,Punch,Compact SUV,West,Mumbai,2,1736560
2023-04-29,Tiago EV,Electric Hatchback,West,Pune,4,3885956
2023-04-29,Safari,7-Seater SUV,North,Jaipur,1,2054937
2023-04-29,Nexon EV,Electric SUV,West,Pune,4,6423024
2023-04-29,Tigor,Sedan,Central,Indore,4,3144468
2023-04-29,Safari,7-Seater SUV,North,Jaipur,3,7988784
2023-04-29,Punch,Compact SUV,North,Lucknow,2,1374184
2023-04-29,Curvv,Coupe SUV,East,Kolkata,2,3761346
2023-04-29,Tigor,Sedan,North,Jaipur,4,3427800
2023-04-29,Curvv EV,Electric Coupe SUV,East,Kolkata,1,1992502
2023-04-29,Tigor,Sedan,South,Kochi,3,2079987
2023-04-29,Tiago,Hatchback,South,Hyderabad,4,2725596
2023-04-29,Curvv EV,Electric Coupe SUV,West,Pune,2,4046944
2023-04-29,Nexon EV,Electric SUV,South,Chennai,4,5584764
2023-04-29,Nexon,SUV,Central,Indore,1,1005349
2023-04-29,Tiago EV,Electric Hatchback,South,Hyderabad,5,4510885
2023-04-29,Tiago,Hatchback,North,Lucknow,3,2016609
2023-04-29,Punch,Compact SUV,South,Hyderabad,3,2590824
2023-04-29,Tiago,Hatchback,North,Lucknow,3,1552734
2023-04-29,Curvv,Coupe SUV,East,Kolkata,4,5670564
2023-04-29,Tiago,Hatchback,Central,Indore,3,1931238
2023-04-29,Curvv,Coupe SUV,West,Mumbai,5,9316595
2023-04-30,Curvv EV,Electric Coupe SUV,West,Ahmedabad,5,10157375
2023-04-30,Tiago EV,Electric Hatchback,West,Ahmedabad,2,2096446
2023-04-30,Curvv EV,Electric Coupe SUV,South,Kochi,5,10616630
2023-04-30,Punch,Compact SUV,West,Mumbai,3,1845354
2023-04-30,Punch EV,Electric Compact SUV,Central,Indore,2,2739916
2023-04-30,Curvv EV,Electric Coupe SUV,South,Bangalore,2,3486846
2023-04-30,Tigor,Sedan,North,Delhi,1,832457
2023-04-30,Curvv,Coupe SUV,Central,Indore,1,1329500
2023-04-30,Punch,Compact SUV,North,Jaipur,3,2105421
2023-04-30,Curvv,Coupe SUV,North,Lucknow,1,1348824
2023-04-30,Curvv,Coupe SUV,South,Hyderabad,2,3230708
2023-05-01,Nexon EV,Electric SUV,West,Mumbai,4,5673208
2023-05-01,Curvv,Coupe SUV,South,Kochi,1,1068110
2023-05-01,Harrier,Premium SUV,North,Jaipur,2,4528732
2023-05-01,Safari,7-Seater SUV,North,Delhi,2,4959748
2023-05-01,Tiago,Hatchback,East,Kolkata,5,3020835
2023-05-01,Curvv EV,Electric Coupe SUV,North,Jaipur,4,7162740
2023-05-01,Curvv,Coupe SUV,Central,Indore,1,1326279
2023-05-01,Safari,7-Seater SUV,North,Jaipur,3,5390595
2023-05-01,Altroz,Premium Hatchback,West,Ahmedabad,5,5441800
2023-05-01,Curvv EV,Electric Coupe SUV,North,Delhi,5,10938650
2023-05-01,Tiago EV,Electric Hatchback,North,Delhi,1,847480
2023-05-01,Nexon,SUV,Central,Indore,1,994677
2023-05-01,Altroz,Premium Hatchback,North,Lucknow,1,1051983
2023-05-01,Nexon,SUV,West,Mumbai,2,2937868
2023-05-01,Altroz,Premium Hatchback,West,Ahmedabad,1,1029729
2023-05-01,Harrier,Premium SUV,East,Kolkata,2,4567428
2023-05-01,Curvv EV,Electric Coupe SUV,South,Bangalore,3,5183889
2023-05-01,Tigor,Sedan,Central,Indore,3,2079975
2023-05-01,Safari,7-Seater SUV,South,Bangalore,5,11058685
2023-05-01,Tigor,Sedan,South,Chennai,2,1486050
2023-05-01,Harrier,Premium SUV,South,Bangalore,3,5315856
2023-05-01,Curvv EV,Electric Coupe SUV,West,Ahmedabad,3,5245350
2023-05-01,Tiago EV,Electric Hatchback,South,Hyderabad,5,4953190
2023-05-01,Altroz,Premium Hatchback,South,Kochi,5,4428790
2023-05-01,Curvv,Coupe SUV,South,Kochi,2,2077030
2023-05-01,Punch EV,Electric Compact SUV,West,Pune,2,2564080
2023-05-01,Punch EV,Electric Compact SUV,South,Chennai,4,4727544
2023-05-01,Curvv,Coupe SUV,South,Kochi,3,3652569
2023-05-01,Altroz,Premium Hatchback,Central,Indore,5,4696015
2023-05-01,Curvv EV,Electric Coupe SUV,East,Kolkata,1,1969102
2023-05-01,Harrier,Premium SUV,East,Kolkata,2,3980812
2023-05-01,Safari,7-Seater SUV,West,Mumbai,1,2634290
2023-05-01,Curvv,Coupe SUV,South,Kochi,2,2996586
2023-05-02,Tiago EV,Electric Hatchback,North,Lucknow,3,2985549
2023-05-02,Punch EV,Electric Compact SUV,West,Pune,5,5088735
2023-05-02,Altroz,Premium Hatchback,Central,Indore,1,980024
2023-05-02,Altroz,Premium Hatchback,West,Mumbai,2,1741878
2023-05-02,Tiago EV,Electric Hatchback,South,Hyderabad,3,2557611
2023-05-02,Nexon,SUV,South,Hyderabad,3,2911953
2023-05-02,Tiago EV,Electric Hatchback,North,Jaipur,2,1622806
2023-05-02,Tiago EV,Electric Hatchback,North,Lucknow,4,4112192
2023-05-02,Curvv EV,Electric Coupe SUV,West,Pune,4,8549224
2023-05-02,Harrier,Premium SUV,East,Kolkata,3,6390399
2023-05-02,Altroz,Premium Hatchback,West,Ahmedabad,4,3229508
2023-05-02,Tiago,Hatchback,South,Chennai,5,2782735
2023-05-02,Tigor,Sedan,West,Pune,3,2708310
2023-05-02,Tigor,Sedan,North,Lucknow,1,685996
2023-05-02,Nexon EV,Electric SUV,South,Bangalore,3,4994493
2023-05-02,Punch EV,Electric Compact SUV,Central,Indore,5,5520255
2023-05-02,Punch EV,Electric Compact SUV,South,Bangalore,2,2695632
2023-05-02,Altroz,Premium Hatchback,West,Mumbai,1,812148
2023-05-03,Altroz,Premium Hatchback,West,Ahmedabad,4,2946744
2023-05-03,Tiago EV,Electric Hatchback,West,Mumbai,2,1810140
2023-05-03,Nexon,SUV,East,Kolkata,3,2652837
2023-05-03,Nexon,SUV,South,Chennai,2,2515508
2023-05-03,Punch,Compact SUV,Central,Indore,2,1361624
2023-05-03,Curvv,Coupe SUV,North,Jaipur,3,3015552
2023-05-03,Tiago EV,Electric Hatchback,South,Bangalore,3,2557149
2023-05-03,Tiago EV,Electric Hatchback,North,Jaipur,4,3645624
2023-05-03,Tiago EV,Electric Hatchback,South,Kochi,4,4171996
2023-05-03,Curvv EV,Electric Coupe SUV,South,Chennai,1,1903200
2023-05-03,Nexon,SUV,South,Hyderabad,2,2438616
2023-05-03,Altroz,Premium Hatchback,East,Kolkata,4,3851868
2023-05-03,Tigor,Sedan,North,Jaipur,1,781858
2023-05-03,Tiago EV,Electric Hatchback,South,Kochi,5,4070505
2023-05-03,Harrier,Premium SUV,North,Lucknow,2,4610284
2023-05-03,Harrier,Premium SUV,South,Hyderabad,3,5569077
2023-05-03,Nexon EV,Electric SUV,West,Mumbai,5,7570685
2023-05-03,Tigor,Sedan,North,Delhi,2,1344786
2023-05-03,Tiago EV,Electric Hatchback,South,Chennai,1,910746
2023-05-04,Tigor,Sedan,North,Delhi,3,2404083
2023-05-04,Curvv,Coupe SUV,South,Bangalore,4,4632280
2023-05-04,Safari,7-Seater SUV,East,Kolkata,4,10232000
2023-05-04,Tiago,Hatchback,East,Kolkata,4,2376476
2023-05-04,Nexon,SUV,West,Pune,5,4558000
2023-05-04,Tiago EV,Electric Hatchback,North,Delhi,3,2559495
2023-05-04,Curvv,Coupe SUV,West,Pune,1,1168698
2023-05-04,Altroz,Premium Hatchback,South,Bangalore,5,4578990
2023-05-04,Tigor,Sedan,South,Kochi,4,2424300
2023-05-04,Tiago EV,Electric Hatchback,South,Kochi,4,4085956
2023-05-04,Tiago,Hatchback,East,Kolkata,4,2542424
2023-05-04,Curvv EV,Electric Coupe SUV,South,Kochi,1,2016479
2023-05-04,Tiago EV,Electric Hatchback,North,Jaipur,3,3144825
2023-05-04,Curvv EV,Electric Coupe SUV,South,Hyderabad,5,9456460
2023-05-04,Punch,Compact SUV,South,Bangalore,4,3515080
2023-05-04,Tigor,Sedan,South,Kochi,1,678846
2023-05-04,Tiago,Hatchback,South,Hyderabad,5,3175900
2023-05-04,Harrier,Premium SUV,North,Jaipur,5,11314870
2023-05-04,Tiago EV,Electric Hatchback,West,Pune,1,1043669
2023-05-04,Safari,7-Seater SUV,West,Mumbai,1,2576810
2023-05-04,Tiago EV,Electric Hatchback,South,Hyderabad,1,993617
2023-05-04,Safari,7-Seater SUV,West,Pune,3,6513177
2023-05-04,Tiago,Hatchback,North,Jaipur,3,1781115
2023-05-04,Safari,7-Seater SUV,South,Hyderabad,4,6346956
2023-05-04,Tiago EV,Electric Hatchback,South,Hyderabad,3,2456016
2023-05-04,Punch EV,Electric Compact SUV,North,Delhi,3,4151184
2023-05-04,Tiago,Hatchback,North,Jaipur,4,2521408
2023-05-04,Nexon,SUV,North,Delhi,5,4495830
2023-05-04,Nexon,SUV,Central,Indore,2,2927328
2023-05-05,Tigor,Sedan,East,Kolkata,3,2520420
2023-05-05,Curvv EV,Electric Coupe SUV,North,Lucknow,2,4363404
2023-05-05,Curvv EV,Electric Coupe SUV,North,Jaipur,5,9701715
2023-05-05,Tiago,Hatchback,North,Delhi,3,2086356
2023-05-05,Tiago,Hatchback,South,Bangalore,5,4171990
2023-05-05,Punch,Compact SUV,West,Pune,5,4901590
2023-05-05,Punch,Compact SUV,South,Hyderabad,3,2464581
2023-05-05,Tigor,Sedan,West,Mumbai,2,1469334
2023-05-05,Curvv EV,Electric Coupe SUV,South,Kochi,1,2138752
2023-05-05,Tigor,Sedan,North,Delhi,2,1798626
2023-05-05,Safari,7-Seater SUV,East,Kolkata,5,13140095
2023-05-05,Nexon EV,Electric SUV,South,Chennai,1,1396207
2023-05-05,Punch EV,Electric Compact SUV,West,Ahmedabad,2,2797670
2023-05-05,Tigor,Sedan,East,Kolkata,2,1490302
2023-05-05,Nexon EV,Electric SUV,South,Kochi,1,1516996
2023-05-05,Tigor,Sedan,South,Bangalore,3,2228886
2023-05-05,Tiago,Hatchback,West,Pune,2,1019628
2023-05-05,Tigor,Sedan,South,Kochi,2,1488114
2023-05-05,Safari,7-Seater SUV,West,Ahmedabad,5,11086140
2023-05-05,Punch,Compact SUV,South,Chennai,2,1218950
2023-05-05,Curvv EV,Electric Coupe SUV,South,Hyderabad,2,3466816
2023-05-05,Punch EV,Electric Compact SUV,East,Kolkata,5,6207550
2023-05-05,Punch EV,Electric Compact SUV,West,Pune,5,5861800
2023-05-05,Nexon EV,Electric SUV,West,Pune,4,6750084
2023-05-05,Nexon EV,Electric SUV,West,Mumbai,3,4135710
2023-05-05,Altroz,Premium Hatchback,South,Hyderabad,4,2918300
2023-05-05,Tiago EV,Electric Hatchback,Central,Indore,4,3641736
2023-05-05,Nexon EV,Electric SUV,Central,Indore,2,3105676
2023-05-05,Tigor,Sedan,East,Kolkata,4,2467664
2023-05-05,Curvv,Coupe SUV,North,Lucknow,1,1662054
2023-05-05,Tiago EV,Electric Hatchback,North,Jaipur,3,2530692
2023-05-05,Harrier,Premium SUV,Central,Indore,5,9435625
2023-05-05,Safari,7-Seater SUV,East,Kolkata,3,7490586
2023-05-05,Curvv,Coupe SUV,West,Ahmedabad,1,1163473
2023-05-05,Punch EV,Electric Compact SUV,North,Lucknow,2,2654588
2023-05-05,Altroz,Premium Hatchback,North,Lucknow,4,3471140
2023-05-05,Tiago,Hatchback,East,Kolkata,5,3786485
2023-05-05,Harrier,Premium SUV,West,Pune,5,8190470
2023-05-05,Tigor,Sedan,North,Lucknow,1,650845
2023-05-05,Tigor,Sedan,South,Chennai,2,1316006
2023-05-05,Punch EV,Electric Compact SUV,East,Kolkata,2,2166846
2023-05-06,Nexon EV,Electric SUV,West,Pune,3,4781661
2023-05-06,Harrier,Premium SUV,West,Pune,5,8962130
2023-05-06,Altroz,Premium Hatchback,South,Hyderabad,1,998250
2023-05-06,Curvv,Coupe SUV,South,Kochi,3,4580112
2023-05-06,Nexon EV,Electric SUV,North,Jaipur,4,5272064
2023-05-06,Tigor,Sedan,West,Ahmedabad,4,3000376
2023-05-06,Tiago EV,Electric Hatchback,South,Bangalore,2,2019486
2023-05-06,Safari,7-Seater SUV,West,Mumbai,5,11252815
2023-05-06,Tiago EV,Electric Hatchback,South,Kochi,2,1703098
2023-05-06,Tigor,Sedan,North,Lucknow,4,3277172
2023-05-06,Tigor,Sedan,South,Chennai,1,924469
2023-05-06,Harrier,Premium SUV,South,Bangalore,5,10750165
2023-05-06,Nexon EV,Electric SUV,North,Delhi,5,7495750
2023-05-06,Curvv EV,Electric Coupe SUV,West,Pune,1,1870404
2023-05-06,Punch EV,Electric Compact SUV,South,Chennai,2,2596960
2023-05-06,Curvv,Coupe SUV,West,Ahmedabad,1,1388283
2023-05-06,Tiago,Hatchback,Central,Indore,5,4214725
2023-05-06,Tigor,Sedan,North,Jaipur,5,3506020
2023-05-06,Nexon,SUV,West,Ahmedabad,3,3152820
2023-05-06,Nexon,SUV,West,Ahmedabad,2,2276800
2023-05-06,Nexon,SUV,East,Kolkata,1,832390
2023-05-06,Harrier,Premium SUV,North,Lucknow,4,7925992
2023-05-06,Harrier,Premium SUV,South,Kochi,5,9826020
2023-05-06,Harrier,Premium SUV,South,Bangalore,4,8098052
2023-05-06,Curvv,Coupe SUV,North,Delhi,5,9392880
2023-05-06,Altroz,Premium Hatchback,South,Bangalore,2,1784664
2023-05-06,Curvv EV,Electric Coupe SUV,North,Delhi,1,2092486
2023-05-06,Tiago,Hatchback,South,Kochi,4,3090028
2023-05-06,Tiago EV,Electric Hatchback,West,Pune,1,1018675
2023-05-06,Safari,7-Seater SUV,Central,Indore,5,9018585
2023-05-06,Curvv EV,Electric Coupe SUV,North,Lucknow,5,10373710
2023-05-06,Tiago,Hatchback,West,Ahmedabad,4,2125380
2023-05-06,Safari,7-Seater SUV,West,Pune,1,2312048
2023-05-06,Tigor,Sedan,Central,Indore,5,4649585
2023-05-06,Curvv,Coupe SUV,West,Ahmedabad,4,7302692
2023-05-07,Punch,Compact SUV,South,Bangalore,3,2992137
2023-05-07,Punch EV,Electric Compact SUV,North,Delhi,2,2384264
2023-05-07,Tigor,Sedan,South,Kochi,3,2023266
2023-05-07,Harrier,Premium SUV,West,Ahmedabad,2,3554712
2023-05-07,Punch,Compact SUV,South,Hyderabad,1,840250
2023-05-07,Curvv EV,Electric Coupe SUV,West,Ahmedabad,2,4193750
2023-05-07,Safari,7-Seater SUV,South,Hyderabad,3,7447632
2023-05-07,Altroz,Premium Hatchback,West,Ahmedabad,3,2843748
2023-05-07,Safari,7-Seater SUV,North,Lucknow,1,1843645
2023-05-07,Nexon,SUV,North,Jaipur,3,2481600
2023-05-07,Harrier,Premium SUV,South,Hyderabad,5,9401715
2023-05-07,Curvv EV,Electric Coupe SUV,East,Kolkata,3,6586029
2023-05-07,Curvv EV,Electric Coupe SUV,South,Bangalore,5,10161715
2023-05-07,Safari,7-Seater SUV,West,Ahmedabad,4,8673628
2023-05-07,Nexon,SUV,Central,Indore,2,1907286
2023-05-07,Punch EV,Electric Compact SUV,East,Kolkata,4,4539608
2023-05-07,Curvv,Coupe SUV,South,Chennai,1,1892253
2023-05-08,Punch EV,Electric Compact SUV,East,Kolkata,2,2612614
2023-05-08,Tiago,Hatchback,East,Kolkata,3,2299944
2023-05-08,Curvv EV,Electric Coupe SUV,North,Jaipur,4,7800284
2023-05-08,Punch EV,Electric Compact SUV,South,Bangalore,3,4012689
2023-05-08,Nexon,SUV,North,Lucknow,5,5647815
2023-05-08,Nexon EV,Electric SUV,South,Hyderabad,4,6614892
2023-05-08,Tiago EV,Electric Hatchback,South,Kochi,2,2150750
2023-05-08,Tiago EV,Electric Hatchback,South,Bangalore,4,3996648
2023-05-08,Tiago,Hatchback,South,Kochi,1,679498
2023-05-08,Harrier,Premium SUV,East,Kolkata,2,3470412
2023-05-08,Nexon,SUV,East,Kolkata,5,4627000
2023-05-08,Curvv,Coupe SUV,South,Chennai,3,4569057
2023-05-08,Tiago EV,Electric Hatchback,North,Lucknow,1,1074788
2023-05-08,Harrier,Premium SUV,Central,Indore,2,3762440
2023-05-08,Curvv,Coupe SUV,West,Mumbai,4,6627320
2023-05-08,Punch,Compact SUV,South,Hyderabad,5,3176150
2023-05-08,Safari,7-Seater SUV,North,Jaipur,5,13388495
2023-05-08,Punch,Compact SUV,West,Mumbai,4,3588460
2023-05-08,Nexon EV,Electric SUV,South,Chennai,2,2668510
2023-05-08,Curvv EV,Electric Coupe SUV,South,Bangalore,2,3639430
2023-05-08,Curvv EV,Electric Coupe SUV,Central,Indore,4,7172096
2023-05-08,Tiago,Hatchback,North,Lucknow,3,2368182
2023-05-08,Safari,7-Seater SUV,North,Delhi,2,3367046
2023-05-09,Nexon EV,Electric SUV,East,Kolkata,1,1308911
2023-05-09,Harrier,Premium SUV,South,Chennai,5,11493395
2023-05-09,Punch EV,Electric Compact SUV,West,Ahmedabad,4,4206084
2023-05-09,Nexon EV,Electric SUV,West,Mumbai,3,4842585
2023-05-09,Curvv,Coupe SUV,North,Delhi,2,3003064
2023-05-09,Punch,Compact SUV,West,Ahmedabad,1,849579
2023-05-09,Harrier,Premium SUV,North,Delhi,5,10590025
2023-05-09,Harrier,Premium SUV,North,Lucknow,4,7258124
2023-05-09,Punch EV,Electric Compact SUV,West,Mumbai,5,6126575
2023-05-09,Punch,Compact SUV,Central,Indore,4,3747684
2023-05-09,Harrier,Premium SUV,North,Lucknow,5,11461220
2023-05-09,Tiago EV,Electric Hatchback,West,Mumbai,3,3040419
2023-05-09,Punch EV,Electric Compact SUV,East,Kolkata,4,5323568
2023-05-09,Nexon,SUV,South,Hyderabad,5,6533775
2023-05-09,Nexon EV,Electric SUV,East,Kolkata,3,4015548
2023-05-09,Nexon EV,Electric SUV,South,Chennai,3,4032990
2023-05-09,Curvv,Coupe SUV,North,Jaipur,5,6619020
2023-05-09,Curvv,Coupe SUV,West,Ahmedabad,1,1793365
2023-05-10,Tiago EV,Electric Hatchback,West,Mumbai,3,3201447
2023-05-10,Tiago EV,Electric Hatchback,West,Ahmedabad,2,1787480
2023-05-10,Punch,Compact SUV,West,Pune,3,1948740
2023-05-10,Tiago EV,Electric Hatchback,South,Hyderabad,5,4478820
2023-05-10,Harrier,Premium SUV,North,Delhi,2,3447146
2023-05-10,Safari,7-Seater SUV,North,Jaipur,3,6663363
2023-05-10,Nexon EV,Electric SUV,West,Ahmedabad,1,1559004
2023-05-10,Safari,7-Seater SUV,North,Lucknow,2,3748428
2023-05-10,Altroz,Premium Hatchback,South,Bangalore,2,2103624
2023-05-10,Tigor,Sedan,South,Bangalore,2,1839760
2023-05-10,Curvv,Coupe SUV,South,Bangalore,3,4624662
2023-05-10,Tiago EV,Electric Hatchback,South,Kochi,5,5092900
2023-05-10,Curvv EV,Electric Coupe SUV,East,Kolkata,2,4378156
2023-05-10,Safari,7-Seater SUV,West,Ahmedabad,3,6982815
2023-05-10,Nexon,SUV,East,Kolkata,3,3513378
2023-05-10,Curvv EV,Electric Coupe SUV,South,Hyderabad,4,7445956
2023-05-10,Tigor,Sedan,North,Lucknow,4,3274768
2023-05-10,Tiago,Hatchback,West,Pune,1,714322
2023-05-10,Altroz,Premium Hatchback,South,Kochi,2,1779082
2023-05-10,Safari,7-Seater SUV,West,Mumbai,2,3974968
2023-05-10,Curvv,Coupe SUV,Central,Indore,3,3927348
2023-05-11,Tiago,Hatchback,South,Hyderabad,4,2801964
2023-05-11,Altroz,Premium Hatchback,North,Jaipur,5,5187285
2023-05-11,Harrier,Premium SUV,South,Chennai,5,10136870
2023-05-11,Tiago EV,Electric Hatchback,East,Kolkata,1,839021
2023-05-11,Harrier,Premium SUV,South,Bangalore,3,6773886
2023-05-11,Tiago EV,Electric Hatchback,Central,Indore,5,5231740
2023-05-11,Tiago,Hatchback,South,Kochi,4,3021396
2023-05-11,Harrier,Premium SUV,East,Kolkata,5,10572925
2023-05-11,Tigor,Sedan,West,Mumbai,1,629420
2023-05-11,Curvv,Coupe SUV,South,Hyderabad,3,4692072
2023-05-11,Altroz,Premium Hatchback,West,Ahmedabad,3,2124636
2023-05-11,Tiago EV,Electric Hatchback,South,Bangalore,1,970155
2023-05-11,Curvv EV,Electric Coupe SUV,West,Pune,2,4316402
2023-05-11,Nexon,SUV,North,Lucknow,3,4205925
2023-05-11,Harrier,Premium SUV,North,Jaipur,1,1959550
2023-05-11,Harrier,Premium SUV,South,Hyderabad,5,10365680
2023-05-11,Curvv,Coupe SUV,East,Kolkata,5,7784110
2023-05-11,Safari,7-Seater SUV,Central,Indore,1,1844581
2023-05-11,Punch,Compact SUV,Central,Indore,3,2368164
2023-05-11,Tiago EV,Electric Hatchback,Central,Indore,2,1793084
2023-05-11,Altroz,Premium Hatchback,West,Ahmedabad,2,1783186
2023-05-11,Altroz,Premium Hatchback,South,Hyderabad,2,2010586
2023-05-11,Curvv EV,Electric Coupe SUV,East,Kolkata,3,6049407
2023-05-11,Curvv EV,Electric Coupe SUV,West,Mumbai,2,3524980
2023-05-11,Curvv,Coupe SUV,West,Pune,4,5662236
2023-05-11,Tiago EV,Electric Hatchback,West,Mumbai,5,4158035
2023-05-11,Nexon EV,Electric SUV,South,Hyderabad,1,1496597
2023-05-11,Tigor,Sedan,West,Mumbai,5,3857390
2023-05-11,Nexon EV,Electric SUV,West,Ahmedabad,3,4504104
2023-05-11,Altroz,Premium Hatchback,South,Kochi,1,1035054
2023-05-11,Punch,Compact SUV,North,Lucknow,1,892705
2023-05-11,Punch,Compact SUV,North,Jaipur,2,1738444
2023-05-11,Punch,Compact SUV,North,Lucknow,4,3679328
2023-05-12,Punch,Compact SUV,South,Kochi,4,2980624
2023-05-12,Tiago EV,Electric Hatchback,West,Ahmedabad,2,1946480
2023-05-12,Punch,Compact SUV,South,Bangalore,5,3890790
2023-05-12,Tiago EV,Electric Hatchback,North,Jaipur,4,3245052
2023-05-12,Tigor,Sedan,North,Lucknow,3,1809993
2023-05-12,Punch EV,Electric Compact SUV,West,Pune,1,1004476
2023-05-12,Harrier,Premium SUV,South,Hyderabad,4,6631220
2023-05-12,Safari,7-Seater SUV,South,Chennai,5,11174850
2023-05-12,Nexon EV,Electric SUV,West,Ahmedabad,2,3207326
2023-05-12,Punch EV,Electric Compact SUV,South,Hyderabad,5,5400040
2023-05-12,Harrier,Premium SUV,South,Bangalore,2,3646932
2023-05-12,Nexon,SUV,North,Delhi,1,1359333
2023-05-12,Punch EV,Electric Compact SUV,West,Mumbai,2,2566310
2023-05-12,Altroz,Premium Hatchback,North,Delhi,3,2445981
2023-05-12,Harrier,Premium SUV,South,Kochi,2,3422998
2023-05-12,Safari,7-Seater SUV,South,Bangalore,4,8473964
2023-05-12,Harrier,Premium SUV,South,Chennai,3,4585866
2023-05-12,Nexon,SUV,West,Ahmedabad,1,1193335
2023-05-12,Tiago,Hatchback,West,Ahmedabad,2,1398894
2023-05-12,Tiago,Hatchback,West,Ahmedabad,4,2837136
2023-05-12,Harrier,Premium SUV,South,Chennai,4,8475548
2023-05-12,Punch,Compact SUV,North,Delhi,2,1731316
2023-05-13,Curvv EV,Electric Coupe SUV,North,Jaipur,1,1785397
2023-05-13,Harrier,Premium SUV,North,Delhi,4,9106476
2023-05-13,Punch EV,Electric Compact SUV,South,Hyderabad,3,3652938
2023-05-13,Harrier,Premium SUV,South,Chennai,1,2338641
2023-05-13,Nexon EV,Electric SUV,South,Hyderabad,4,5335368
2023-05-13,Nexon EV,Electric SUV,North,Delhi,4,4833856
2023-05-13,Tiago,Hatchback,West,Pune,4,2839504
2023-05-13,Punch,Compact SUV,South,Hyderabad,3,2287557
2023-05-13,Punch,Compact SUV,West,Pune,3,2160750
2023-05-13,Curvv EV,Electric Coupe SUV,North,Delhi,4,8636980
2023-05-13,Tiago EV,Electric Hatchback,West,Mumbai,3,2908461
2023-05-13,Tiago,Hatchback,South,Bangalore,2,1185972
2023-05-13,Punch EV,Electric Compact SUV,West,Mumbai,2,2543814
2023-05-13,Nexon,SUV,South,Bangalore,4,3363536
2023-05-13,Tiago,Hatchback,North,Lucknow,2,1693058
2023-05-13,Safari,7-Seater SUV,South,Hyderabad,5,12100290
2023-05-13,Nexon,SUV,West,Pune,2,1966240
2023-05-13,Nexon EV,Electric SUV,South,Bangalore,2,2782800
2023-05-13,Punch,Compact SUV,South,Bangalore,1,860862
2023-05-13,Harrier,Premium SUV,East,Kolkata,4,8622748
2023-05-13,Altroz,Premium Hatchback,East,Kolkata,5,4091670
2023-05-13,Tiago,Hatchback,West,Mumbai,3,1544820
2023-05-13,Tiago EV,Electric Hatchback,West,Mumbai,2,2027456
2023-05-13,Tiago,Hatchback,North,Jaipur,4,3255160
2023-05-13,Curvv EV,Electric Coupe SUV,North,Jaipur,2,3565854
2023-05-13,Punch,Compact SUV,West,Mumbai,3,2150274
2023-05-13,Punch,Compact SUV,West,Pune,1,658935
2023-05-13,Tiago EV,Electric Hatchback,West,Ahmedabad,4,4325596
2023-05-13,Tiago EV,Electric Hatchback,South,Bangalore,5,4001890
2023-05-13,Safari,7-Seater SUV,West,Ahmedabad,4,8354708
2023-05-13,Nexon,SUV,South,Hyderabad,5,5916705
2023-05-13,Punch EV,Electric Compact SUV,South,Kochi,1,1250499
2023-05-13,Tiago EV,Electric Hatchback,Central,Indore,5,4514550
2023-05-13,Nexon,SUV,South,Chennai,5,4680565
2023-05-13,Nexon,SUV,South,Chennai,1,899393
2023-05-13,Curvv EV,Electric Coupe SUV,West,Pune,3,6495000
2023-05-13,Punch EV,Electric Compact SUV,North,Delhi,2,2237212
2023-05-13,Safari,7-Seater SUV,South,Bangalore,3,6717534
2023-05-13,Curvv EV,Electric Coupe SUV,West,Ahmedabad,5,9862930
